User-added Candidate,LINCS Analog,LINCS Analog Name,Cell Line,Concordance,Similarity
ZINC04222256,LSM-45595,Andrographolide,MCF7,0.242,0.649
ZINC03209521,LSM-5145,Lomefloxacin,PC3,0.24,0.649
ZINC36206206,LSM-45239,PF-04691502,HT29,0.239,0.649
ZINC22735842,LSM-5362,N-Methylparoxetine,A549,0.239,0.649
ZINC12215980,LSM-42121,BRD-K89000385,A549,0.238,0.649
ZINC34942113,LSM-45605,Ibutamoren (Mesylate),MCF7,0.236,0.649
ZINC19912306,LSM-2906,Ritanserin,HCC515,0.236,0.649
ZINC10002104,LSM-4592,STK139547,VCAP,0.234,0.649
ZINC08800227,LSM-3491,Cilostazol,PC3,0.234,0.649
ZINC45245817,LSM-44951,SB 239063,MCF10A,0.234,0.649
ZINC30634250,LSM-1861,CHEMBL3184441,VCAP,0.232,0.649
ZINC21810823,LSM-39382,BRD-K38451408,HT29,0.232,0.649
ZINC63187739,LSM-2954,12K-516S,HA1E,0.232,0.649
ZINC35352377,LSM-45625,Telatinib,HT29,0.231,0.649
ZINC06764146,LSM-2856,CHEMBL2057941,MCF7,0.23,0.649
ZINC00149014,LSM-2856,CHEMBL2057941,MCF7,0.23,0.649
ZINC28723086,LSM-1888,PD 102807,SKB,0.229,0.649
ZINC06546244,LSM-45678,DMP 777,MCF7,0.228,0.649
ZINC21019068,LSM-4469,CHEMDIV3_007318,VCAP,0.227,0.649
ZINC16651118,LSM-42207,BRD-K90446118,HA1E,0.227,0.649
ZINC16651120,LSM-42207,BRD-K90446118,HA1E,0.227,0.649
ZINC35743136,LSM-7231,BRD-K29824954,VCAP,0.226,0.649
ZINC54363821,LSM-42284,BRD-K92129795,MCF7,0.226,0.649
ZINC09429122,LSM-15085,BRD-K78639526,MCF7,0.224,0.649
ZINC08724755,LSM-40536,BRD-K59722298,MCF7,0.224,0.649
ZINC08775015,LSM-4531,ST078797,NPC,0.221,0.649
ZINC63375706,LSM-43391,BRD-K40567080,VCAP,0.218,0.649
ZINC54093963,LSM-4227,MLS003126522,MCF7,0.218,0.649
ZINC05433943,LSM-13718,CHEMBL2359168,VCAP,0.215,0.649
ZINC09905690,LSM-45125,AC1NX97Q,PC3,0.215,0.649
ZINC25578565,LSM-5429,Loracarbef,MCF7,0.215,0.649
ZINC01373739,LSM-1347,"Triazolothiadiazine, 9",A375,0.213,0.649
ZINC13033845,LSM-1347,"Triazolothiadiazine, 9",A375,0.213,0.649
ZINC66402059,LSM-3682,AC1N0AAO,A549,0.21,0.649
ZINC45483909,LSM-1257,ICI-89406,NPC,0.208,0.649
ZINC02291765,LSM-2301,MLS-0454334.0002,HA1E,0.208,0.649
ZINC39266804,LSM-44606,SCHEMBL17515404,A549,0.205,0.649
ZINC08791072,LSM-2909,AC1NH1CK,A375,0.205,0.649
ZINC08791074,LSM-2909,AC1NH1CK,A375,0.205,0.649
ZINC08791075,LSM-2909,AC1NH1CK,A375,0.205,0.649
ZINC35378768,LSM-7690,CHEMBL2359332,VCAP,0.204,0.649
ZINC38966303,LSM-36399,N-{3-[2-(4-Methyl-pyridin-2-ylamino)-thiazol-4-yl]-phenyl}-acetamide,PC3,0.204,0.649
ZINC60241104,LSM-2983,Capsazepine,NPC,0.202,0.649
ZINC15314279,LSM-1748,PSB 36,MCF7,0.202,0.649
ZINC09216830,LSM-9324,BRD-K14886982,VCAP,0.2,0.649
ZINC09216831,LSM-9324,BRD-K14886982,VCAP,0.2,0.649
ZINC15404169,LSM-5064,Dexlansoprazole,A375,0.197,0.649
ZINC51587194,LSM-38631,BRD-K24893212,MCF7,0.191,0.649
ZINC36704394,LSM-41288,BRD-K73937887,A549,0.191,0.649
ZINC33910434,LSM-8950,BRD-K08624646,VCAP,0.19,0.649
ZINC10645215,LSM-5007,Nadifloxacin,PC3,0.188,0.649
ZINC64143957,LSM-4546,ST50851003,SKB,0.187,0.649
ZINC64143958,LSM-4546,ST50851003,SKB,0.187,0.649
ZINC13023387,LSM-3328,YM-298198,NPC,0.187,0.649
ZINC67537194,LSM-3328,YM-298198,NPC,0.187,0.649
ZINC40985556,LSM-45293,PF-04620110,HA1E,0.183,0.649
ZINC06077577,LSM-40576,BRD-K60487596,PC3,0.182,0.649
ZINC06077756,LSM-40576,BRD-K60487596,PC3,0.182,0.649
ZINC20692559,LSM-45465,,HELA,0.18,0.649
ZINC59831899,LSM-3363,AC1M43RN,MCF7,0.178,0.649
ZINC65203431,LSM-3363,AC1M43RN,MCF7,0.178,0.649
ZINC33666943,LSM-12161,BRD-K61541040,VCAP,0.173,0.649
ZINC22680489,LSM-37181,SCHEMBL13533329,NPC,0.171,0.649
ZINC15033706,LSM-36779,Merck-Ketone,MCF7,0.168,0.649
ZINC36561504,LSM-45083,BRD-M92802283,VCAP,0.167,0.649
ZINC11869565,LSM-36629,AK-968/11781209,PHH,0.165,0.649
ZINC22448862,LSM-45822,MK-0974,HELA,0.162,0.649
ZINC36557527,LSM-36628,BCB03_000263,MCF7,0.42,0.648
ZINC10440330,LSM-3079,Prazosin,VCAP,0.343,0.648
ZINC36205578,LSM-1577,Quinacrine,MCF7,0.328,0.648
ZINC27685787,LSM-1240,Salmeterol,ASC,0.322,0.648
ZINC14161020,LSM-4257,"Apitolisib (gdc-0980, rg7422)",BT20,0.319,0.648
ZINC14161023,LSM-4257,"Apitolisib (gdc-0980, rg7422)",BT20,0.319,0.648
ZINC11981010,LSM-37414,BRD-K02515288,A549,0.319,0.648
ZINC11981025,LSM-37414,BRD-K02515288,A549,0.319,0.648
ZINC11882212,LSM-38080,BRD-K15524596,A549,0.312,0.648
ZINC20918201,LSM-2276,"L 741,742",MCF7,0.308,0.648
ZINC35870267,LSM-37485,BRD-K03958924,A375,0.301,0.648
ZINC13135919,LSM-9926,BRD-K24680618,VCAP,0.296,0.648
ZINC06193570,LSM-1094,XMD 8-92,HS578T,0.293,0.648
ZINC39485918,LSM-3140,RO-25-6981,PC3,0.292,0.648
ZINC23100825,LSM-1399,CHEMBL1201939,NPC,0.29,0.648
ZINC40325323,LSM-2451,T6129388,MCF7,0.29,0.648
ZINC58465457,LSM-2451,T6129388,MCF7,0.29,0.648
ZINC39344618,LSM-2867,"Triazolothiadiazine, 30",HT29,0.29,0.648
ZINC38597778,LSM-2633,LOPAC-L-133,SKB,0.289,0.648
ZINC25416995,LSM-1304,Talampicillin,HEPG2,0.288,0.648
ZINC14456863,LSM-1843,BAS 02002358,COV644,0.286,0.648
ZINC63514819,LSM-45970,,A375,0.286,0.648
ZINC39544322,LSM-3255,MLS002471791,MCF7,0.277,0.648
ZINC12684245,LSM-1320,MLS000717682,HA1E,0.272,0.648
ZINC59888768,LSM-2089,SMR000002300,PC3,0.271,0.648
ZINC11385702,LSM-2089,SMR000002300,PC3,0.271,0.648
ZINC63527194,LSM-2089,SMR000002300,PC3,0.271,0.648
ZINC12781767,LSM-2089,SMR000002300,PC3,0.271,0.648
ZINC59832574,LSM-43120,MLS000589843,THP1,0.27,0.648
ZINC63486386,LSM-4876,MLS-0435555.0001,ASC,0.27,0.648
ZINC63486390,LSM-4876,MLS-0435555.0001,ASC,0.27,0.648
ZINC18172495,LSM-6371,SMR000075319,A549,0.27,0.648
ZINC09684280,LSM-3797,Sildenafil,SW948,0.268,0.648
ZINC37605572,LSM-45918,CEPHARANTHINE,MCF7,0.267,0.648
ZINC67263283,LSM-5238,TENOVIN-1,A549,0.267,0.648
ZINC09696031,LSM-4702,F3098-7034,MCF7,0.266,0.648
ZINC36598121,LSM-45669,AGI-5198,YAPC,0.263,0.648
ZINC12529902,LSM-3214,MLS002607768,A375,0.263,0.648
ZINC30598117,LSM-37643,BRD-K06905668,VCAP,0.261,0.648
ZINC40121878,LSM-39754,BRD-K44878051,HT29,0.255,0.648
ZINC64538225,LSM-40383,BRD-K56704970,PC3,0.252,0.648
ZINC63491696,LSM-2108,DH 97,HEPG2,0.251,0.648
ZINC32622143,LSM-36653,BRD-K11181277,VCAP,0.247,0.648
ZINC37470414,LSM-4172,GW7647,HA1E,0.246,0.648
ZINC35226577,LSM-3150,AC1P7TQ6,MCF7,0.238,0.648
ZINC01886702,LSM-37210,IWP 2,NEU,0.236,0.648
ZINC63698439,LSM-37765,BRD-K09327126,VCAP,0.234,0.648
ZINC63687948,LSM-45336,,CD34,0.233,0.648
ZINC09326632,LSM-11789,BRD-K55437057,VCAP,0.232,0.648
ZINC12296366,LSM-1992,CL-82198,ASC,0.228,0.648
ZINC24144099,LSM-4469,CHEMDIV3_007318,VCAP,0.227,0.648
ZINC04452305,LSM-4531,ST078797,NPC,0.221,0.648
ZINC15084747,LSM-1808,Cercosporin,HT29,0.221,0.648
ZINC39363137,LSM-2500,639090-55-4,MCF7,0.219,0.648
ZINC13500540,LSM-45687,TIC10,YAPC,0.215,0.648
ZINC59157068,LSM-45125,AC1NX97Q,PC3,0.215,0.648
ZINC25400100,LSM-8308,BRD-K63989441,VCAP,0.211,0.648
ZINC63386252,LSM-2909,AC1NH1CK,A375,0.205,0.648
ZINC39575964,LSM-44805,BRD-K59261663,HT29,0.203,0.648
ZINC14670003,LSM-5527,AC1NUQQY,PC3,0.201,0.648
ZINC35871003,LSM-39495,BRD-K40365006,PC3,0.2,0.648
ZINC07356646,LSM-3803,KUC104240N,A549,0.194,0.648
ZINC20873911,LSM-2750,Trimethobenzamide,A375,0.193,0.648
ZINC39973118,LSM-4637,STK218951,PC3,0.192,0.648
ZINC10696625,LSM-2809,SMR000120314,HT29,0.19,0.648
ZINC12492875,LSM-3245,VU0405166-2,VCAP,0.186,0.648
ZINC36066354,LSM-9302,BRD-K14417684,VCAP,0.183,0.648
ZINC63557108,LSM-1639,Dihydroegotamine,MCF7,0.173,0.648
ZINC04683649,LSM-15072,BRD-K01282863,MCF7,0.173,0.648
ZINC18330549,LSM-3826,TCS-359,A549,0.171,0.648
ZINC18330552,LSM-3826,TCS-359,A549,0.171,0.648
ZINC09579168,LSM-39471,BRD-K39947788,VCAP,0.169,0.648
ZINC12311696,LSM-39963,BRD-K48505466,VCAP,0.168,0.648
ZINC34830431,LSM-37928,BRD-K12744202,VCAP,0.166,0.648
ZINC09429518,LSM-42572,BRD-K97888290,VCAP,0.164,0.648
ZINC20877145,LSM-2122,ST090534,A375,0.163,0.648
ZINC18353809,LSM-45916,Linagliptin,PC3,0.36,0.647
ZINC67166782,LSM-3625,(Z) Fluvoxamine,A549,0.358,0.647
ZINC00873252,LSM-1053,ZSTK 474,HT29,0.341,0.647
ZINC05367518,LSM-3115,Epicatechin Gallate,MCF7,0.339,0.647
ZINC46840981,LSM-5013,KI-16425,MCF7,0.334,0.647
ZINC35745914,LSM-2940,MLS002264461,HT29,0.33,0.647
ZINC41583876,LSM-1128,C21H27N7O3,HS578T,0.33,0.647
ZINC02659635,LSM-3355,CHEMBL34095,HA1E,0.326,0.647
ZINC44939499,LSM-4148,BMS 191011,RMUGS,0.315,0.647
ZINC66237240,LSM-2227,Gemfibrozil,HT29,0.313,0.647
ZINC66239270,LSM-2227,Gemfibrozil,HT29,0.313,0.647
ZINC21650528,LSM-1024,TAE-684,MCF7,0.311,0.647
ZINC67388613,LSM-2525,Levomethorphan,HT29,0.311,0.647
ZINC36136460,LSM-4174,Phentermine,HT29,0.31,0.647
ZINC36006141,LSM-45425,GDC-0152,YAPC,0.309,0.647
ZINC17145948,LSM-3520,CGS 20625,A549,0.309,0.647
ZINC00804040,LSM-3520,CGS 20625,A549,0.309,0.647
ZINC36782662,LSM-4587,N-[(4-Fluoro-3-methylphenyl)sulfonyl]glycine,VCAP,0.307,0.647
ZINC02595211,LSM-4381,Tolperisone,HELA,0.304,0.647
ZINC56924526,LSM-4831,ZINC01282667,A375,0.303,0.647
ZINC14523110,LSM-37485,BRD-K03958924,A375,0.301,0.647
ZINC00115222,LSM-2231,MLS001060804,A549,0.299,0.647
ZINC39354538,LSM-37037,KDM-103,NPC,0.298,0.647
ZINC65383414,LSM-1587,MLS001060837,VCAP,0.297,0.647
ZINC14661695,LSM-2270,BIO2_000029,HCC515,0.297,0.647
ZINC57311872,LSM-2292,Vardenafil,A549,0.296,0.647
ZINC57312042,LSM-2292,Vardenafil,A549,0.296,0.647
ZINC22644748,LSM-4669,STK568087,PC3,0.294,0.647
ZINC41350691,LSM-5868,Moxisylyte,HELA,0.293,0.647
ZINC13466328,LSM-4655,ZINC01181459,VCAP,0.291,0.647
ZINC13466328,LSM-4655,ZINC01181459,VCAP,0.291,0.647
CHEMBL415738,LSM-1526,Ketorolac,MCF7,0.291,0.647
CHEMBL415738,LSM-1526,Ketorolac,MCF7,0.291,0.647
ZINC13064230,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.647
ZINC14651184,LSM-45673,Emapunil,PC3,0.287,0.647
ZINC08897096,LSM-45349,,PC3,0.287,0.647
ZINC08897090,LSM-45349,,PC3,0.287,0.647
ZINC59489342,LSM-2982,MLS001060778,MCF7,0.287,0.647
ZINC49458839,LSM-3765,SMR000130044,VCAP,0.285,0.647
ZINC45247574,LSM-3765,SMR000130044,VCAP,0.285,0.647
ZINC33014878,LSM-2425,SR-03000000931-1,PC3,0.285,0.647
ZINC39189891,LSM-44942,MLS002699429,PC3,0.283,0.647
ZINC16435158,LSM-2009,AC1O9ZTN,VCAP,0.281,0.647
ZINC00279577,LSM-45248,,PC3,0.281,0.647
ZINC07715628,LSM-45248,,PC3,0.281,0.647
ZINC24069172,LSM-6256,CAY-10594,NCIH1694,0.279,0.647
ZINC06757074,LSM-5746,Moxifloxacin,A549,0.275,0.647
ZINC31661059,LSM-1478,KUC103676,PC3,0.274,0.647
ZINC19961801,LSM-45547,Carfilzomib (PR-171),HA1E,0.271,0.647
ZINC61371060,LSM-1794,Cromakalim,A549,0.271,0.647
ZINC32994518,LSM-1517,Dcpib,HA1E,0.27,0.647
ZINC63669067,LSM-2177,BRD-K08829932,HEPG2,0.269,0.647
ZINC63669072,LSM-2177,BRD-K08829932,HEPG2,0.269,0.647
ZINC13495643,LSM-37623,BRD-K06521224,HT29,0.267,0.647
ZINC07684049,LSM-5837,Hnha,A549,0.267,0.647
ZINC39573292,LSM-1928,AC1MN7OA,A549,0.267,0.647
ZINC09828928,LSM-40964,BRD-K67763841,HT29,0.266,0.647
ZINC45915193,LSM-4913,ZINC01045466,A549,0.264,0.647
ZINC64181826,LSM-3214,MLS002607768,A375,0.263,0.647
ZINC34997623,LSM-41085,BRD-K70153099,VCAP,0.257,0.647
ZINC00933136,LSM-45976,DIMINAZENE ACETURATE,HA1E,0.257,0.647
ZINC42955675,LSM-45426,BTS 54-505 hydrochloride,YAPC,0.256,0.647
ZINC04565477,LSM-4623,MLS001178727,ASC,0.256,0.647
ZINC39666532,LSM-38164,BRD-K16930585,HT29,0.255,0.647
ZINC12981461,LSM-2705,SMR001317718,VCAP,0.252,0.647
ZINC49069663,LSM-3426,Thioperamide,PHH,0.252,0.647
ZINC50310068,LSM-1545,Iopanoic acid,A549,0.252,0.647
ZINC49994543,LSM-5455,Sulfamethizole,PC3,0.25,0.647
ZINC27117553,LSM-14996,BRD-K94193354,VCAP,0.249,0.647
ZINC12572087,LSM-6075,BRD-K05672354,ASC,0.248,0.647
ZINC11762999,LSM-4019,AC1MEMPN,PC3,0.247,0.647
ZINC11762991,LSM-4019,AC1MEMPN,PC3,0.247,0.647
ZINC10022081,LSM-11109,BRD-K43931839,VCAP,0.244,0.647
ZINC08877538,LSM-11109,BRD-K43931839,VCAP,0.244,0.647
ZINC45625185,LSM-2477,Xylazine,MCF7,0.243,0.647
ZINC20550860,LSM-2477,Xylazine,MCF7,0.243,0.647
ZINC11757393,LSM-45324,,HA1E,0.243,0.647
ZINC05523951,LSM-45324,,HA1E,0.243,0.647
ZINC59097636,LSM-1500,MLS002725684,MCF7,0.242,0.647
ZINC21082016,LSM-4941,CAY10603,HT115,0.241,0.647
ZINC22345241,LSM-4941,CAY10603,HT115,0.241,0.647
ZINC04606590,LSM-4094,ARC239,A375,0.241,0.647
ZINC12643890,LSM-4094,ARC239,A375,0.241,0.647
ZINC20518962,LSM-1412,MLS002703293,PC3,0.24,0.647
ZINC12522093,LSM-39879,SA-1937536,MCF7,0.24,0.647
ZINC20545093,LSM-6464,Cytisine,YAPC,0.239,0.647
ZINC09714100,LSM-37713,BRD-K08130208,PC3,0.238,0.647
ZINC49726794,LSM-1664,SPECTRUM_001418,HCC515,0.238,0.647
ZINC03064548,LSM-37509,BRD-K04340915,HT29,0.236,0.647
ZINC48950069,LSM-1683,CHEMBL301466,A375,0.235,0.647
ZINC25116293,LSM-4592,STK139547,VCAP,0.234,0.647
ZINC13576880,LSM-45496,Oprozomib (ONX 0912),HT29,0.233,0.647
ZINC43730814,LSM-45496,Oprozomib (ONX 0912),HT29,0.233,0.647
ZINC27345911,LSM-5233,Raltegravir,MCF7,0.231,0.647
ZINC27345920,LSM-5233,Raltegravir,MCF7,0.231,0.647
ZINC25139160,LSM-2572,4-Chloro-2-(imidazolin-2-yl)isoindoline,A549,0.229,0.647
ZINC04681661,LSM-3443,JNJ-16259685,A549,0.228,0.647
ZINC23076482,LSM-3553,MLS-0435541.0001,NPC,0.227,0.647
ZINC16653015,LSM-42207,BRD-K90446118,HA1E,0.227,0.647
ZINC09521167,LSM-3621,MLS002474581,PC3,0.224,0.647
ZINC47098865,LSM-5288,Aspirin,PC3,0.224,0.647
ZINC20483841,LSM-4572,5-Bromo-n-[(3-methylpyridin-2-yl)carbamothioyl]pyridine-3-carboxamide,HT29,0.222,0.647
ZINC02967843,LSM-4531,ST078797,NPC,0.221,0.647
ZINC35971795,LSM-41129,BRD-K70842558,MCF7,0.219,0.647
ZINC54503588,LSM-5475,Actarit,A549,0.219,0.647
ZINC15442650,LSM-5475,Actarit,A549,0.219,0.647
ZINC19880670,LSM-45653,,A375,0.218,0.647
ZINC22853371,LSM-45318,,MCF7,0.216,0.647
ZINC09663402,LSM-38826,BRD-K28573311,HT29,0.216,0.647
ZINC59248741,LSM-3453,Nabumetone,HA1E,0.212,0.647
ZINC66926244,LSM-3682,AC1N0AAO,A549,0.21,0.647
ZINC20331609,LSM-39777,BRD-K45235808,PC3,0.209,0.647
ZINC10215024,LSM-2627,MLS003178539,A375,0.208,0.647
ZINC40399656,LSM-1404,Heat,PC3,0.207,0.647
ZINC12882450,LSM-39088,SA-85377,MCF7,0.207,0.647
ZINC18716183,LSM-45602,Swainsonine,HA1E,0.207,0.647
ZINC25717820,LSM-11557,BRD-K51179640,VCAP,0.202,0.647
ZINC04874010,LSM-3064,Febuxostat,PC3,0.2,0.647
ZINC04874014,LSM-3064,Febuxostat,PC3,0.2,0.647
ZINC24274485,LSM-3064,Febuxostat,PC3,0.2,0.647
ZINC34830342,LSM-1482,CHEMBL153158,HA1E,0.198,0.647
ZINC49009591,LSM-45727,Lisofylline,HT29,0.197,0.647
ZINC14011487,LSM-43222,AS604850,A549,0.193,0.647
ZINC06237845,LSM-4895,MLS000106835,ASC,0.191,0.647
ZINC20876730,LSM-45380,"Myosin ATPase Activator, EMD57003",HT29,0.188,0.647
ZINC66490653,LSM-36613,STK177393,HUH7,0.179,0.647
ZINC37443681,LSM-9693,MLS005000215,VCAP,0.176,0.647
ZINC52841082,LSM-5897,JSH-23,DV90,0.175,0.647
ZINC52011031,LSM-5808,Clorgiline,MCF7,0.172,0.647
ZINC52015703,LSM-5808,Clorgiline,MCF7,0.172,0.647
ZINC04769544,LSM-5808,Clorgiline,MCF7,0.172,0.647
ZINC39761534,LSM-4086,CID 75577922,VCAP,0.17,0.647
ZINC22728226,LSM-3445,Mbcq,MCF7,0.17,0.647
ZINC54762654,LSM-2948,CHEMBL1270219,MCF7,0.167,0.647
ZINC04877921,LSM-5722,Cefadroxil,PC3,0.166,0.647
ZINC04877925,LSM-5722,Cefadroxil,PC3,0.166,0.647
ZINC10345895,LSM-5722,Cefadroxil,PC3,0.166,0.647
ZINC09783038,LSM-3633,MLS001065913,PC3,0.164,0.647
ZINC09783040,LSM-3633,MLS001065913,PC3,0.164,0.647
ZINC20605927,LSM-37257,CHEMBL3260979,NPC,0.162,0.647
ZINC39687172,LSM-39567,BRD-K41513507,MCF7,0.364,0.646
ZINC40454817,LSM-45916,Linagliptin,PC3,0.36,0.646
ZINC28286852,LSM-2088,"L741,626",VCAP,0.353,0.646
ZINC39462134,LSM-3079,Prazosin,VCAP,0.343,0.646
ZINC67000490,LSM-5013,KI-16425,MCF7,0.334,0.646
ZINC63426846,LSM-5013,KI-16425,MCF7,0.334,0.646
ZINC21528529,LSM-6674,AO-343/41780842,A549,0.322,0.646
ZINC14236430,LSM-5879,Lofepramine,A549,0.32,0.646
ZINC32973088,LSM-1576,MLS000572607,HEPG2,0.319,0.646
ZINC12453715,LSM-39847,BRD-K46532981,VCAP,0.318,0.646
ZINC12296716,LSM-39138,SA-84512,VCAP,0.314,0.646
ZINC25184783,LSM-2358,SMR000132203,MCF7,0.311,0.646
ZINC08654267,LSM-2245,MLS002264523,PC3,0.31,0.646
ZINC19221786,LSM-1127,Dovitinib,MCF7,0.306,0.646
ZINC19221784,LSM-1127,Dovitinib,MCF7,0.306,0.646
ZINC08689986,LSM-3092,Ketanserin,A549,0.305,0.646
ZINC59795023,LSM-6218,BMS-754807,A549,0.304,0.646
ZINC12644305,LSM-45850,,PC3,0.301,0.646
ZINC06551590,LSM-45850,,PC3,0.301,0.646
ZINC13498999,LSM-3360,NBI 27914,A549,0.301,0.646
ZINC30516529,LSM-6207,BMS-299897,HT29,0.299,0.646
ZINC14126101,LSM-2551,KUC104248,HEPG2,0.297,0.646
ZINC20532177,LSM-41747,BRD-K81953058,PC3,0.295,0.646
ZINC38979761,LSM-4029,CHEMBL2048846,HA1E,0.292,0.646
ZINC39634634,LSM-40557,SA-1459481,MCF7,0.291,0.646
ZINC34942669,LSM-42803,KW-2449,MCF7,0.29,0.646
ZINC08789922,LSM-5910,Novobiocin,PC3,0.289,0.646
ZINC08789923,LSM-5910,Novobiocin,PC3,0.289,0.646
ZINC08789925,LSM-5910,Novobiocin,PC3,0.289,0.646
ZINC20759847,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.646
ZINC20759847,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.646
ZINC25107902,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.646
ZINC25107902,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.646
ZINC33306553,LSM-5162,BRD-A80960055-001-01-7,PC3,0.289,0.646
ZINC06331631,LSM-3651,MLS002264419,A375,0.288,0.646
ZINC05100514,LSM-4840,CHEMBL1619263,PC3,0.274,0.646
ZINC35890788,LSM-41466,BRD-K76811126,PC3,0.273,0.646
ZINC35593641,LSM-1585,Citalopram,A375,0.273,0.646
ZINC53629513,LSM-5949,Tandutinib,MCF7,0.272,0.646
ZINC63385113,LSM-4890,Troglitazone,VCAP,0.268,0.646
ZINC06077582,LSM-9698,BRD-K20827972,VCAP,0.267,0.646
ZINC10775881,LSM-2896,MLS003337114,HA1E,0.267,0.646
ZINC64966413,LSM-6542,MLS001217863,A549,0.267,0.646
ZINC12037282,LSM-3863,Repaglinide,YAPC,0.265,0.646
ZINC00906458,LSM-41674,BRD-K80786583-001-01-5,PC3,0.265,0.646
ZINC38826631,LSM-3214,MLS002607768,A375,0.263,0.646
ZINC09169228,LSM-3015,Bezafibrate,MCF7,0.26,0.646
ZINC41077281,LSM-4761,SMR000081059,A549,0.259,0.646
ZINC05773817,LSM-4761,SMR000081059,A549,0.259,0.646
ZINC64609652,LSM-4761,SMR000081059,A549,0.259,0.646
ZINC21556789,LSM-4872,MLS-0435528.0001,VCAP,0.258,0.646
ZINC14475823,LSM-4679,ZINC01063165,A549,0.255,0.646
ZINC33033299,LSM-4679,ZINC01063165,A549,0.255,0.646
ZINC33033301,LSM-4679,ZINC01063165,A549,0.255,0.646
ZINC32329204,LSM-42393,BRD-K94250811,PC3,0.254,0.646
ZINC40404259,LSM-4714,ST012525,VCAP,0.253,0.646
ZINC40404262,LSM-4714,ST012525,VCAP,0.253,0.646
ZINC64482306,LSM-2705,SMR001317718,VCAP,0.252,0.646
ZINC23788867,LSM-2705,SMR001317718,VCAP,0.252,0.646
ZINC63541085,LSM-2705,SMR001317718,VCAP,0.252,0.646
ZINC23788863,LSM-2705,SMR001317718,VCAP,0.252,0.646
ZINC13629872,LSM-2705,SMR001317718,VCAP,0.252,0.646
ZINC22241748,LSM-4864,MLS-0435557.0001,ASC,0.252,0.646
ZINC01801761,LSM-2928,E4031,HEPG2,0.251,0.646
ZINC22373393,LSM-39753,CHEMBL3184905,HT29,0.249,0.646
ZINC12773430,LSM-3690,"Isoquinolinone Scaffold, 14",VCAP,0.247,0.646
ZINC23943762,LSM-4019,AC1MEMPN,PC3,0.247,0.646
ZINC17101642,LSM-42933,Mycophenolic acid,HELA,0.246,0.646
ZINC18256825,LSM-11109,BRD-K43931839,VCAP,0.244,0.646
ZINC01873967,LSM-11109,BRD-K43931839,VCAP,0.244,0.646
ZINC63437326,LSM-41855,BRD-K83871946,MCF7,0.244,0.646
ZINC13551867,LSM-2540,BAS 07573666,PC3,0.242,0.646
ZINC13551867,LSM-2540,BAS 07573666,PC3,0.242,0.646
ZINC14984870,LSM-38627,BRD-K24798550,MCF7,0.241,0.646
ZINC27700604,LSM-37210,IWP 2,NEU,0.236,0.646
ZINC02139544,LSM-37509,BRD-K04340915,HT29,0.236,0.646
ZINC40013400,LSM-11789,BRD-K55437057,VCAP,0.232,0.646
ZINC18467947,LSM-5233,Raltegravir,MCF7,0.231,0.646
ZINC32811614,LSM-45666,Bavisant (dihydrochloride hydrate),MCF7,0.227,0.646
ZINC32811617,LSM-45666,Bavisant (dihydrochloride hydrate),MCF7,0.227,0.646
ZINC64502923,LSM-3509,CI-966,SKB,0.225,0.646
ZINC63383871,LSM-3544,SCHEMBL6465902,PC3,0.225,0.646
ZINC63383576,LSM-3544,SCHEMBL6465902,PC3,0.225,0.646
ZINC63383578,LSM-3544,SCHEMBL6465902,PC3,0.225,0.646
ZINC63383579,LSM-3544,SCHEMBL6465902,PC3,0.225,0.646
ZINC58917244,LSM-4121,SCHEMBL2557158,VCAP,0.219,0.646
ZINC38597731,LSM-2789,NNC 63-0532,HCC515,0.218,0.646
ZINC38597732,LSM-2789,NNC 63-0532,HCC515,0.218,0.646
ZINC20912823,LSM-42991,Piperine,VCAP,0.215,0.646
ZINC03376090,LSM-3019,SMR001317717,MCF7,0.214,0.646
ZINC09639402,LSM-3264,SMR000009277,A549,0.214,0.646
ZINC63831348,LSM-1347,"Triazolothiadiazine, 9",A375,0.213,0.646
ZINC24987771,LSM-45325,,HL60,0.207,0.646
ZINC58392753,LSM-45676,,HT29,0.2,0.646
ZINC58392755,LSM-45676,,HT29,0.2,0.646
ZINC08762006,LSM-3088,MLS002276524,A549,0.2,0.646
ZINC45809143,LSM-14300,BRD-K95762279,VCAP,0.198,0.646
ZINC20981126,LSM-4081,MLS000046849,PC3,0.196,0.646
ZINC39748232,LSM-45892,Ramatroban,HELA,0.194,0.646
ZINC35495940,LSM-43021,MLS003429134,PC3,0.193,0.646
ZINC40282696,LSM-43021,MLS003429134,PC3,0.193,0.646
ZINC25364394,LSM-5633,Chlorhexidine,MCF7,0.19,0.646
ZINC33302963,LSM-5225,Clemizole,HELA,0.19,0.646
ZINC32738104,LSM-2587,CHEMBL3182990,HCC515,0.19,0.646
ZINC22921862,LSM-40541,BRD-K59768094,A549,0.189,0.646
ZINC37443112,LSM-40976,BRD-K68036990,VCAP,0.188,0.646
ZINC13241919,LSM-3245,VU0405166-2,VCAP,0.186,0.646
ZINC59188281,LSM-4837,MLS001176107,PHH,0.184,0.646
